,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32,iter33,iter34,iter35,iter36,iter37,iter38,iter39,iter40,iter41,iter42,iter43,iter44,iter45,iter46,iter47,iter48,iter49,iter50,iter51,iter52,iter53,iter54,iter55,iter56,iter57,iter58,iter59,iter60,iter61,iter62,iter63,iter64,iter65,iter66,iter67,iter68,iter69,iter70,iter71,iter72,iter73,iter74,iter75,iter76,iter77,iter78,iter79,iter80,iter81,iter82,iter83,iter84,iter85,iter86,iter87,iter88,iter89,iter90,iter91,iter92,iter93,iter94,iter95,iter96,iter97,iter98,iter99
M,-0.000773465759392,0.000205243156244,0.00197111177041,0.0016535666792,-0.00167732990356,-0.00129351785377,0.00183821269208,0.000125882873427,0.000858422473644,-7.64733176201e-06,-3.58999295304e-05,-0.000278140543043,0.00012963629878,0.000220088756472,0.000977291214632,-0.000389801247145,0.00147094706239,0.000324872498373,-9.22161985037e-05,-0.000806896696181,9.68639254363e-05,0.000521555544744,0.000528539368924,-0.000369803037841,0.00120327564696,-0.00092398514043,-0.000332097492624,-0.000446674342604,-0.00069417007993,0.000573378997208,-0.00053106750611,-0.000256251275694,0.000507661749503,-0.00123751989343,0.000847486529874,0.00182050667689,2.38542207309e-05,0.000820648559176,0.00112923714163,-0.000701738466687,0.000655253622693,0.000869009209247,-0.00099939418217,-4.73861184034e-05,3.59859601747e-05,-0.00196564743792,0.00085582733953,0.00199835103539,-0.0016601117327,-0.00024940600357,3.59088863152e-05,0.000384870654811,-0.00101730980675,-0.000464647955912,0.00228180435843,0.000256060133575,0.000652314340332,0.00143630704839,0.000919079727839,-0.000198438372042,0.00160953167633,0.00129212177843,-0.000382452486134,0.00047958286363,-0.00135861154307,-0.000202532883088,0.00146954203035,-0.00061011635673,-0.00056144780715,-3.61855644309e-05,0.000285308588938,-0.00156483784091,0.000722963608094,0.00108072226206,0.00136234084547,0.000685072014609,0.000715564805503,-0.000506574309658,-0.000124970388834,0.00124685065041,0.000444851833678,0.000731589955555,-4.15047344099e-05,0.00212288829326,8.78877116324e-05,0.000695066088955,0.000570540127527,0.00126554323121,0.000301934010665,-0.000404334855141,-0.00116624182859,0.0013666562562,-0.000529464737531,0.00179614765347,-0.00079513691824,-0.000784511195615,0.000477872597056,0.00250724931748,-0.00121257725011,-7.70036764756e-05
N,0.000388172421709,6.54083922816e-05,-0.00317739348719,-0.00229143100609,-0.00175920886894,0.00157924178242,-0.00130333675356,-0.00124997403754,-0.00193342758755,-0.0039276653813,-0.00105353236802,-0.00319436602005,0.00080392616895,-0.00284645862662,-0.000595462605133,-0.00240652844461,0.00364328205586,0.00133045102387,-0.00366633810584,-0.00221593906933,-0.00214887720196,-0.00225838521919,-0.00508813647931,-0.00330647140691,-0.00082635156642,-0.00187206204484,-0.00224166725163,-0.000505238820803,-0.00339561092037,0.000711608965754,-0.0014531944682,-0.00102227596822,0.000568229291878,-0.00116513631515,-0.00179895584203,-0.00277721646375,-0.00133642454059,-0.00202762099747,-0.000559980083062,-0.000223381733939,-0.0017298708241,0.00135101619593,-0.000482037192229,-0.00356877945781,-0.00299785352411,-0.00240728991243,-0.000599821689289,-0.0045644366536,0.00105971153183,-0.00123580993644,7.5596554863e-05,0.00104232510599,-0.00118345059597,-0.000122791653018,-0.00025984834981,-0.00325169058298,-0.000518805565484,-0.00272780664304,0.000171205883225,-0.00120232150196,-0.000994608666025,-0.00023148841289,-0.00035485247323,-0.000832849975123,-0.00277855907175,0.000974337151382,-0.00336507810731,-0.00303995279246,0.000365281907911,0.00063417261328,-0.00286279368069,-0.00200876647644,-0.000663841190257,-0.000274914978868,0.00112528783585,-0.00350460706338,-0.00185428303019,2.89463660106e-05,-0.000953703162323,-0.00211371215801,0.000460160106485,-0.00103004130539,-0.00229235696091,-0.0033469111124,-0.00147056502993,-0.000944532574126,-0.00156655145506,-0.00138513126193,-0.000752150057752,-0.00288062904693,-0.000756197901779,-0.00381170556119,-0.000815788983031,-0.00296383142574,-4.69108117356e-05,-0.00340050500347,-0.00268856195867,-0.00190633433968,-0.000906676795867,-0.000642309822535
P,-0.00561325734885,-0.0080010258159,-0.00570348848699,-0.00661191064627,-0.00675171346525,-0.00416426742409,-0.00588088411383,-0.00556442013581,-0.00579544899077,-0.00746634206503,-0.00479913627177,-0.00533498194291,-0.0051884127414,-0.00417795702566,-0.00560111228145,-0.00332809654617,-0.00619135574101,-0.00656435912755,-0.00595652515733,-0.00399998408793,-0.00459295158656,-0.00552894251073,-0.00534784546721,-0.00513415222268,-0.00762156706701,-0.00640651617363,-0.00376935701554,-0.00513684594729,-0.00649581705392,-0.00752830357911,-0.00611043119898,-0.00539860229597,-0.00600746911147,-0.00576907338731,-0.0057442186166,-0.0048096196861,-0.00623699081092,-0.00784193149823,-0.0065822681949,-0.00432488157196,-0.00719013346203,-0.00559788931489,-0.00614561231268,-0.00630750287871,-0.00497523352721,-0.00688590436245,-0.00551976856365,-0.00577138648747,-0.00458785752005,-0.00591897979619,-0.00614120968563,-0.00946069735192,-0.00706191018146,-0.00713964576125,-0.00543938590427,-0.00402184683667,-0.00565493125024,-0.00397361571737,-0.0070878696218,-0.00686189150772,-0.00413616914096,-0.00616424919764,-0.00477773233862,-0.0040737809024,-0.00354619121956,-0.00533813422913,-0.00442994462451,-0.00409963400879,-0.0033405236136,-0.00610510269909,-0.00431286147963,-0.00679590690368,-0.00470981762729,-0.00752135947202,-0.00700311517554,-0.00557267737713,-0.00349769107019,-0.00424643001096,-0.00546961117856,-0.004980525748,-0.00733231522316,-0.00482631783028,-0.00255429472499,-0.00656068124094,-0.00415013595134,-0.00522331017363,-0.00484381355085,-0.00542602522973,-0.00698532923599,-0.00550257524014,-0.00465293045912,-0.00530354370206,-0.00523728357322,-0.00662203224188,-0.00348839571941,-0.00457268705793,-0.00286949867013,-0.00344010920123,-0.00765467774951,-0.00642790160349
Q,-0.0145496528663,-0.0146067825626,-0.0153495820954,-0.0173990463125,-0.0165258200226,-0.0148590132667,-0.0140338823304,-0.0180753376729,-0.0155208917027,-0.015120661621,-0.0158980054104,-0.0143435888619,-0.0156764478858,-0.016996595465,-0.0163032800334,-0.0145042670256,-0.0154670442799,-0.013902575283,-0.0157127907146,-0.0163466272706,-0.0174496468275,-0.0140721267095,-0.0145959629938,-0.0165646565446,-0.0174722830816,-0.0155065976037,-0.0153409756788,-0.0154065538655,-0.0146518731894,-0.017765460282,-0.0152385523962,-0.0167212401304,-0.0166985913924,-0.017667533358,-0.0170609140576,-0.0157430955256,-0.0156588636899,-0.0161534948786,-0.0145442105953,-0.0158390990692,-0.0164323164175,-0.017475961386,-0.0159908460339,-0.0136537425489,-0.015253785856,-0.0179324477072,-0.0164365861541,-0.0180760728686,-0.0129054631116,-0.0160757391431,-0.0168395886765,-0.014463854164,-0.0129060654362,-0.0176680052673,-0.0159249604841,-0.014986271072,-0.0128796635825,-0.0180048696469,-0.0159246232126,-0.0174017950525,-0.0157749924271,-0.0192762980727,-0.0126395565735,-0.0170390342339,-0.0166352916794,-0.0158157501329,-0.0168647382952,-0.016467995156,-0.0173142782969,-0.0159305312364,-0.014777465478,-0.0132531385711,-0.0157277200543,-0.0133977122889,-0.015443291421,-0.0155997282802,-0.0142557042021,-0.0153069731393,-0.0156826531725,-0.0142433194464,-0.0146764330637,-0.0146490931902,-0.0146407132058,-0.012767453219,-0.0167032798439,-0.0123810318528,-0.0182775635122,-0.0156751619452,-0.0178165552383,-0.0165455459754,-0.0170766135585,-0.0158880841802,-0.016297674439,-0.0165610387985,-0.0136228719869,-0.01704785709,-0.0144187879509,-0.018135773329,-0.0152497830808,-0.0177538251231
R,-0.00264329149458,-0.00321216794489,-0.00349044754488,-0.00111210636427,-0.000700416890544,-0.00304080445693,-0.000683861781789,-0.00500244274271,-0.00116336027167,-0.000716568044939,-0.000921998821193,-0.00122473326152,-0.00431783981795,-0.00151216178976,-0.00249362030422,-0.00267604472648,-0.00685046917711,0.0013778550399,0.0012376666659,-0.0028252590204,-0.00138483456664,-0.00421100297177,0.000693919737455,-0.000164325088803,-0.00391667165266,-0.00282879933806,-0.00190276158236,-0.00205153340291,-0.00113785728309,-0.00212080687829,0.000938818336206,-0.00227593234153,-0.00347493595817,-0.00243111728273,-0.00490257090458,-0.00191815616599,-0.00337615188682,-0.00312694122692,-0.00399723776419,-0.00197245750977,-0.00161124901099,-0.00252035779301,-0.000639711389908,-0.000585666991056,1.53223620434e-05,-0.00236441231984,-0.00251505571,-0.000928942858508,-0.00413816076105,-0.00239705680159,0.00183141582053,-0.00416210405682,-0.00186259481828,-0.0029142236105,-0.00346222880468,-0.000216029580347,-0.00256398427936,-0.000952958046723,-0.00442050985228,-0.00179527114973,-0.00271476932814,-0.000759402591807,-0.00193056240162,-0.000358694748234,-0.00427655622844,-0.000971488872577,-0.00146790087536,-0.0016846906679,-0.00300197511815,-0.00290062553908,-0.00146606370636,-0.00213135052062,-0.00377028625996,-0.00179474797398,-0.0031595224868,-0.00141850155213,-0.00396470219646,-0.00357061830996,-0.00374887476469,-0.00108995185696,-0.00311213062391,-0.00439287510258,-0.000534726975918,-0.0012388498347,0.00221694758695,-0.00125181015645,-0.00495666998652,-0.000318432914434,-0.00509870946009,-0.000883091263536,-0.00405641675984,-0.00106409517685,-0.000798450318311,-0.0004650565201,-0.00289394008942,0.00374356146153,-0.000118126907753,-0.00160090007711,-0.00296702537716,-0.00210068816678
S,-0.0207607146937,-0.0213396640018,-0.0209391179348,-0.0202496403404,-0.0174529518297,-0.021843542035,-0.023472352098,-0.0201820176541,-0.0218818840608,-0.0208201806074,-0.0218948529771,-0.0217336732068,-0.0183797125382,-0.0194902164918,-0.0198241764494,-0.0202939847843,-0.0208739028363,-0.0211589211947,-0.0228117089244,-0.0217782764754,-0.0221530863429,-0.0191610365536,-0.0249474795859,-0.0205591422722,-0.0200885220073,-0.0197439298255,-0.0253337286132,-0.019155100743,-0.0228887218742,-0.0198408609004,-0.0189870006126,-0.021547296289,-0.0180712340371,-0.019927168145,-0.0185484692318,-0.0215546412232,-0.0197295474808,-0.0189286364617,-0.0210727057088,-0.0199165002849,-0.0186596612671,-0.0228917589899,-0.0154268368829,-0.0219091642955,-0.0231573730473,-0.0224469571031,-0.0200343993357,-0.0211541662452,-0.0192860520055,-0.0200882430146,-0.0200758465457,-0.0205677248645,-0.0187945705707,-0.0196876223891,-0.0190267454749,-0.01825292369,-0.0177752845436,-0.0216252989257,-0.0189921838901,-0.0212195894701,-0.0218201688091,-0.0180009181404,-0.0206891345417,-0.0229944260681,-0.0202041846122,-0.0221474063333,-0.0230262115514,-0.0196584239995,-0.01892980862,-0.0208079030892,-0.020324629594,-0.0218296206253,-0.0220093722609,-0.020919900771,-0.0196480522645,-0.0210305268562,-0.0233274822372,-0.0203732460879,-0.0191768049951,-0.0230599724708,-0.0208382712834,-0.0177577497609,-0.0211448003791,-0.0183295606155,-0.0225131501166,-0.0239155454617,-0.0203518305954,-0.0226362162742,-0.0167694892225,-0.0212691869865,-0.0199953323919,-0.0259861380525,-0.0181644233855,-0.0194715682022,-0.020568749763,-0.0236482802471,-0.0218548672959,-0.0217691497111,-0.0205445466139,-0.0219156886442
T,-0.01282767995,-0.0123293798928,-0.013733617806,-0.0168064578973,-0.0141604472636,-0.0142983632388,-0.0178403676627,-0.0142828232267,-0.0119693444668,-0.015353977354,-0.0138905348597,-0.0149772975623,-0.0119689901543,-0.0123260448395,-0.0106211742672,-0.013260978861,-0.0119315009204,-0.0126747988794,-0.0110996287119,-0.0123274244189,-0.0120779371107,-0.0129957378288,-0.0176713250462,-0.0148959763929,-0.0141056650788,-0.0126878735092,-0.0158124738711,-0.0150779371475,-0.013759443661,-0.0126218184702,-0.0136548313261,-0.0108869194084,-0.013533927726,-0.0126574015068,-0.010228851459,-0.0159171964392,-0.0143241766056,-0.0126863398175,-0.0128027727748,-0.0108411813001,-0.0150706568945,-0.012582929417,-0.0121430031394,-0.0144029957573,-0.01524577838,-0.0144570889982,-0.0149769636939,-0.0134856752017,-0.01222591847,-0.0185737131485,-0.0134910541297,-0.0119689390642,-0.0152862588414,-0.0122856504995,-0.0134882198508,-0.0125660759232,-0.0121336873742,-0.0156523326778,-0.0115172367333,-0.0130719796137,-0.0133300721089,-0.011411108758,-0.0124106135421,-0.0155284763958,-0.0124223108869,-0.0158637519181,-0.0129170832486,-0.0130455559167,-0.0138554082232,-0.0154426114775,-0.0136432608426,-0.013672396724,-0.0153484293005,-0.0153317950441,-0.0129547753281,-0.0150847933956,-0.0167685248157,-0.0127841387536,-0.0118257931747,-0.0134285073304,-0.013149899438,-0.0127739717234,-0.0159577906914,-0.0140563874839,-0.01376721255,-0.0174575707526,-0.0141885484412,-0.0183702858839,-0.0111009616288,-0.014596323796,-0.0118861375935,-0.0159625738856,-0.0137352903309,-0.0160025183609,-0.0152735259646,-0.0145583550401,-0.0154331206056,-0.0147236434494,-0.0135774739028,-0.015288611452
V,0.00831357232801,0.00480463195644,0.00930490132007,0.00811982845535,0.00861215411208,0.00651957445008,0.00796870903037,0.009429388494,0.00995705726116,0.00612572360771,0.00830529744542,0.00602067830392,0.00572454534917,0.0104321648599,0.00894186880618,0.00840706799385,0.00832602686048,0.00381265929993,0.00891729512476,0.00784129322966,0.00757178240747,0.00746715899156,0.00958879374177,0.00817975707046,0.00526600026285,0.00529767144728,0.0063101978625,0.00451691615958,0.00776757759981,0.00878289744514,0.00427632731403,0.009488827225,0.00672307198708,0.00810431789789,0.00948432525239,0.00565431188563,0.00920106462681,0.00820545773362,0.00884317452813,0.00766281933126,0.00804292561474,0.00602290269876,0.00886418063962,0.0071632161326,0.00781771257547,0.00805400793142,0.00539066671981,0.011211995963,0.00378469568603,0.009556359697,0.00700982039526,0.00939743373748,0.0074957521205,0.00907693434654,0.00596084847098,0.00401576097216,0.00530703774875,0.00817197419737,0.00918199586926,0.00915389783658,0.00722395800993,0.00824330896817,0.0059669447469,0.00673724838194,0.00964448729939,0.00635241666256,0.00758387398805,0.00933235765607,0.0120553772819,0.00952375200125,0.00523320177182,0.00944705012404,0.00702345775564,0.00506885426262,0.00886317056278,0.00743212439898,0.00724737992737,0.00711688740578,0.00813852281209,0.00669844393475,0.00699339295898,0.00636719892735,0.00811847260933,0.00572267274526,0.00577213673701,0.00761230953232,0.00528567812148,0.00480926233115,0.00788610798536,0.00834285317457,0.00758843286331,0.00957333843491,0.00784576477571,0.00599092134402,0.00671558867425,0.00974426266145,0.00431062901534,0.0113411588509,0.0103869947845,0.00717532184783
W,-0.00514726207054,-0.00367941284482,-0.00319878074731,-0.00471111623468,-0.00263151242307,-0.00219096304854,-0.00386361940422,-0.00252586259073,-0.00414939739067,-0.00499064754568,-0.00329780351053,-0.00390413076108,-0.00339653506724,-0.00354381644274,-0.00280031669626,-0.00267358326477,-0.00390076805873,-0.00310271300608,-0.00438687456071,-0.0023952122258,-0.00309675037093,-0.00402590658624,-0.00283263835846,-0.00319532170939,-0.00304362856821,-0.0027095200506,-0.00466212225689,-0.00356397203597,-0.00405752892265,-0.00282739165742,-0.00314415650448,-0.00327291092297,-0.00328372142854,-0.00358272323831,-0.00294244855113,-0.00182707469151,-0.00304075515071,-0.00400938644123,-0.00318122713232,-0.00348469270908,-0.00419113009983,-0.00419049814556,-0.00464833034549,-0.00402075503719,-0.00382869931081,-0.00268055934984,-0.00205636103185,-0.00349805573484,-0.00299384577808,-0.00266290423505,-0.00470634445039,-0.00402384535305,-0.00390098023616,-0.00410971605416,-0.00323640397859,-0.00484190976477,-0.00467332507309,-0.0044791511835,-0.00397803289996,-0.00367444996319,-0.00307739945629,-0.00200650869277,-0.00401333627578,-0.0029044549968,-0.00469078903413,-0.0037650921631,-0.00448538155861,-0.00321350728965,-0.00392027087651,-0.00520983058688,-0.00281048382357,-0.00250020834573,-0.00396610025261,-0.00303595501608,-0.00544539179272,-0.00352421082418,-0.00406070296974,-0.00518243710699,-0.00358604379494,-0.00365582804386,-0.00481920215512,-0.00428848919716,-0.0036044298831,-0.00487702134829,-0.003699137632,-0.00325735651621,-0.00320132695612,-0.00392197505026,-0.00395955511437,-0.00464399298993,-0.00320843913747,-0.00311988695527,-0.00385793255348,-0.00462322783368,-0.00463672817913,-0.00350420146479,-0.00410631539183,-0.00199060435788,-0.00428798612874,-0.00339190279844
Y,0.0151077578634,0.0144723522617,0.0152630542152,0.0156145377098,0.0153931940944,0.0180667888529,0.014698587834,0.0141542250121,0.0154044613054,0.0156422304783,0.0159271962669,0.0161605344524,0.0173782196181,0.0163991166085,0.0131852072046,0.0166422235137,0.0144448131937,0.0153980174928,0.0151538177773,0.0167118437611,0.0154674885817,0.0134923889635,0.0148531070511,0.0132498072942,0.0175685476166,0.0161824246507,0.0151523203758,0.0157379275176,0.0151581113874,0.0153238366481,0.0151715817178,0.0166136756519,0.0159314178213,0.0168599566855,0.0139763340226,0.0157449195994,0.0157282440142,0.0134565547793,0.0153739150895,0.0152861477811,0.0142094793708,0.0166281166478,0.0153264184627,0.0126759034223,0.0147999112483,0.0138756197449,0.018247295908,0.0151151652149,0.0165477895739,0.0148431727809,0.0152241518065,0.0157483946173,0.0143749282247,0.0161354218433,0.0163561242618,0.0143866257428,0.0161003448825,0.0165920954669,0.0140041921036,0.0164268617005,0.0151392619255,0.0169138167294,0.0158313031235,0.0164174038267,0.0143930936974,0.0161414939794,0.0146936714316,0.0144714121184,0.0163795903985,0.0147342208476,0.016648634636,0.0151815305443,0.0157082229787,0.017902143566,0.0152540099641,0.0139690603484,0.0172719854934,0.0138427986408,0.0161620910464,0.0146535373745,0.0147460733091,0.0137936524932,0.0150028905639,0.0143447530068,0.0139962960386,0.0157975534889,0.0147560759908,0.0169015392747,0.0165838903078,0.0158088597468,0.0164185526482,0.0150534979598,0.0146662742599,0.0146576740786,0.0146856146703,0.0176441165497,0.0148858750889,0.0160329622668,0.0118337482074,0.0171698291017
