,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32,iter33,iter34,iter35,iter36,iter37,iter38,iter39,iter40,iter41,iter42,iter43,iter44,iter45,iter46,iter47,iter48,iter49,iter50,iter51,iter52,iter53,iter54,iter55,iter56,iter57,iter58,iter59,iter60,iter61,iter62,iter63,iter64,iter65,iter66,iter67,iter68,iter69,iter70,iter71,iter72,iter73,iter74,iter75,iter76,iter77,iter78,iter79,iter80,iter81,iter82,iter83,iter84,iter85,iter86,iter87,iter88,iter89,iter90,iter91,iter92,iter93,iter94,iter95,iter96,iter97,iter98,iter99
M,-0.00787325352018,-0.00753860749139,-0.00795090592596,-0.00896355083059,-0.00883823035558,-0.00828374044791,-0.00800870321689,-0.0072282946564,-0.0075375219264,-0.00830971155133,-0.00919362572323,-0.00788446133609,-0.00721036099426,-0.00768015337331,-0.00812064637494,-0.00682785411576,-0.00857459335414,-0.00785455953179,-0.00872992135351,-0.00930162456084,-0.00793608846184,-0.010017738322,-0.00871691690471,-0.00743561796772,-0.00906064150209,-0.00920752392483,-0.00911382657477,-0.00837654263089,-0.00929899902549,-0.00797613724182,-0.00770347153344,-0.00904526575565,-0.0100227349083,-0.00825317313591,-0.00890067801635,-0.0082337523425,-0.00808989656891,-0.00986467462144,-0.00886492348778,-0.00886713086077,-0.00906362323913,-0.00811442726799,-0.0078882773226,-0.00887589741551,-0.00790680215667,-0.00776740228292,-0.00872823810718,-0.00624986312938,-0.00939613895385,-0.00886377176215,-0.0085505747281,-0.00839604259678,-0.0091751973027,-0.00926345619632,-0.00837841289302,-0.00924616948839,-0.00936325364569,-0.0093707150047,-0.0106572501996,-0.00777491920431,-0.00814316141526,-0.00938337660197,-0.00824471901672,-0.00881007422148,-0.00843103935118,-0.0065718761531,-0.00817655717091,-0.00936591137637,-0.00810192937442,-0.00848305509103,-0.00880207988365,-0.00903430521214,-0.00795900078014,-0.00865433508461,-0.00885575010385,-0.00680971052319,-0.00820337377458,-0.00813710014595,-0.00883370667317,-0.00840182457189,-0.00878356894792,-0.00722733394919,-0.00873654974346,-0.00800135543178,-0.00865648703865,-0.0107086323213,-0.0096100984596,-0.00822273025,-0.0104644083649,-0.00766818436182,-0.00836355034388,-0.00890351779459,-0.0104470414553,-0.007958272889,-0.00977109719062,-0.0057468414989,-0.0086314232571,-0.00911210092441,-0.00838025731604,-0.00839676327385
N,-0.0170002860765,-0.0190394791425,-0.0190172784477,-0.016600070207,-0.0160781117549,-0.0196933602651,-0.0167821171789,-0.0197215002979,-0.0194729232882,-0.0193881430582,-0.0148237455052,-0.0191221165529,-0.0160783397213,-0.0161610338538,-0.0180503938835,-0.0203288903627,-0.0184353103524,-0.0194521710044,-0.0168166091694,-0.0194737592019,-0.0167143496525,-0.0148776148538,-0.0154474289464,-0.0200554423876,-0.0208973747126,-0.0156051860767,-0.0151568805119,-0.0179755649011,-0.0166439469705,-0.0168339034382,-0.0174424786525,-0.015880328791,-0.0181553443659,-0.0188159659845,-0.0165247600202,-0.0192372293349,-0.0171940248058,-0.0187266419759,-0.0205997188496,-0.0177635893781,-0.0184159725597,-0.017867040345,-0.019240325141,-0.0154292998631,-0.0189805217512,-0.0163132050029,-0.0171641290638,-0.0206772555208,-0.0200823117308,-0.0163963868564,-0.0184102160787,-0.0189396014517,-0.0164443550936,-0.016577806369,-0.0197222258782,-0.0153428846799,-0.0194647669403,-0.0177399505198,-0.0148968934844,-0.0201524556329,-0.0165884364748,-0.0185044193358,-0.0174462226085,-0.0176261255667,-0.0177881936772,-0.0189368649725,-0.0159629408104,-0.016911418124,-0.0181022287732,-0.0184248315435,-0.0212994183873,-0.016037219866,-0.020765539077,-0.0181636147824,-0.0185853770688,-0.0201852251867,-0.0210636758371,-0.0184448181646,-0.0177133666291,-0.016253734438,-0.0196017321958,-0.0201303796148,-0.0184621311856,-0.0184560766832,-0.0195114004015,-0.017654747652,-0.0147918653903,-0.017684187302,-0.0163575984726,-0.0183373787572,-0.0169598311751,-0.017484992036,-0.017093873156,-0.0191815834871,-0.0174957476441,-0.0229744116341,-0.017272655953,-0.0174075534622,-0.0183789613151,-0.0155723106559
P,0.00379892419306,0.00483647817064,0.00762491412329,0.00628614345483,0.0048632825387,0.00562369320753,0.0041460076563,0.00560462051777,0.00648471737997,0.00815757580867,0.00458394892968,0.00551674611685,0.00625018139161,0.00747665807467,0.00544719462166,0.00592133610575,0.00474988167523,0.00546314729317,0.005862293569,0.0062701308622,0.00464452305165,0.00665029881634,0.00766425723236,0.00603523744404,0.0046846362897,0.00601517115656,0.0052463769154,0.0063674238071,0.00566540271632,0.00799439515473,0.00482220921079,0.00414374868471,0.00646647913351,0.00618145683974,0.00569495593407,0.00630923939183,0.00647448913911,0.00653035838582,0.00508376107204,0.00634390432064,0.00577183508675,0.00523628142156,0.00597480574993,0.00567288206438,0.00543417049586,0.00478689491628,0.00478449288187,0.00724262547639,0.00661823872471,0.00708849424985,0.00500112755873,0.00107531005409,0.00432300173796,0.0034706956115,0.00511064662993,0.00425726718305,0.00502378058325,0.00540386731624,0.00451513127264,0.00746315890064,0.00602277354506,0.0061895977869,0.00454809072321,0.00742217957151,0.00635941305688,0.00727460932976,0.00439905436256,0.004783708074,0.00585174815834,0.00345696546567,0.00515344049313,0.00590723866315,0.00637671259564,0.00493221069965,0.00716706737427,0.00627859614854,0.00734704615091,0.0052827778005,0.00553912658305,0.00605655397915,0.00362335553842,0.00535998861869,0.00728367327818,0.00567837811779,0.00634711156873,0.004968824944,0.00538490246159,0.00547050523782,0.00535079418009,0.00697547453356,0.00544609956304,0.00696978688754,0.00423812178963,0.00732149451553,0.00411286300219,0.00727595611778,0.00688592280315,0.00499524525277,0.00412568388557,0.00528186794059
Q,-0.0131743693139,-0.0129180910333,-0.011559706396,-0.0134860300444,-0.0117931908234,-0.012786989416,-0.0121314640618,-0.0115765232236,-0.012722795781,-0.0121602332678,-0.0114242962759,-0.0111039087994,-0.0121984387507,-0.0113450703124,-0.0122739787053,-0.0126688760486,-0.0131999881002,-0.0132175098016,-0.012968360409,-0.011447723592,-0.0131388901409,-0.0116613340361,-0.0125061751654,-0.013565778309,-0.0125130134583,-0.0109849263612,-0.0119768924219,-0.0122747065805,-0.0132813235084,-0.0133747532579,-0.0136675057418,-0.0123342835725,-0.0119505535661,-0.0135589497796,-0.0108523348188,-0.0122852844056,-0.012201704622,-0.0125911893623,-0.0129157233983,-0.0121911796175,-0.0119637622158,-0.0129261769324,-0.0114291830604,-0.0133930717319,-0.0114858801493,-0.0123836390847,-0.0138333571485,-0.0121418649881,-0.0135900585274,-0.0120172155216,-0.0130667671741,-0.01255739389,-0.0131449679255,-0.0133049646637,-0.0130944797435,-0.0114524033837,-0.0119756820505,-0.0119860206737,-0.0124670719487,-0.0108638567087,-0.0112300144664,-0.0115779570308,-0.0127867898824,-0.0126755526008,-0.0132677166003,-0.0117032784213,-0.0128100432333,-0.0118604837609,-0.0132131178782,-0.0124368464283,-0.0114158523219,-0.0114216707838,-0.0125113073287,-0.0128423066545,-0.0117998223738,-0.0134870892571,-0.0139931891699,-0.013275811147,-0.0137393692517,-0.0146169632193,-0.0140657016198,-0.0119135727342,-0.0130264650941,-0.0127673783105,-0.0113425740689,-0.0123016671381,-0.011408033124,-0.0127024363846,-0.013047636905,-0.0132220365627,-0.0145216062487,-0.0122883256312,-0.0116610036471,-0.0125992605497,-0.0125470733248,-0.0125581315026,-0.012562643603,-0.0131693272774,-0.0128235345537,-0.0128917911322
R,0.0226220011237,0.0223895324865,0.0232525508198,0.0210922001509,0.0215417596232,0.0236855129675,0.0212210003698,0.0184007731596,0.0230988707729,0.0216400796999,0.0197677889824,0.0204431172069,0.0227053747181,0.0201743079392,0.0211023312256,0.0210278651112,0.0217092783195,0.0227309626051,0.0185086385446,0.0222902827231,0.0199423066122,0.0220604330811,0.0211626641515,0.0216791626453,0.0225968815332,0.0212262264078,0.0226423996955,0.0203885564785,0.0225374735118,0.0199471295171,0.0217004350255,0.0226685768662,0.0212784245396,0.0237049541671,0.0200722583208,0.0223429999469,0.0204727583865,0.0243702349076,0.0219775905341,0.0227786180169,0.0204908323469,0.022349069935,0.0237688327077,0.0170094092757,0.0220191164775,0.0236296116236,0.0207046900716,0.0218444818213,0.0194603703039,0.0193688977671,0.0229961157876,0.0224088632459,0.0214161824397,0.0192249506322,0.0228782122762,0.0192594282178,0.0236432169761,0.0210985329349,0.0219765152694,0.0203309961178,0.0213570091602,0.022420785692,0.0199259066593,0.0218853285322,0.0203145664744,0.0202006209771,0.0191394592906,0.0207951178544,0.0202883348245,0.0223023667302,0.0227212010109,0.0249610621082,0.0208543997309,0.0212009229454,0.0202154433782,0.0210122302506,0.0219241776659,0.0202421217783,0.0203451563347,0.0192655166282,0.0230256957178,0.0244805988978,0.0255864726326,0.0220651568224,0.0233723798358,0.0225599410386,0.0189943720083,0.0198787055844,0.0248511895391,0.0222672238199,0.0210299825023,0.0247060980964,0.0225524216142,0.019560423263,0.0229053831409,0.0234287098682,0.021941951358,0.0240461666223,0.0233821917094,0.0198038155659
S,-0.0224175072045,-0.0242869721393,-0.0229549449484,-0.0233424830572,-0.023957523757,-0.0249837293801,-0.023726918672,-0.0249401059251,-0.0259416162996,-0.0228750858498,-0.0233695454773,-0.0257058437141,-0.0278972655772,-0.0251702567548,-0.0244474793287,-0.0246279499277,-0.0235810956152,-0.0247720211043,-0.0245586694019,-0.0217842357875,-0.0247557399166,-0.0231997166279,-0.0238479682532,-0.0260920784999,-0.0222145100068,-0.0250400251555,-0.0231918699937,-0.0255718852815,-0.0247733514745,-0.0234401778421,-0.0249095263117,-0.024891602154,-0.024017317764,-0.0262423272603,-0.0228378051389,-0.0256088194045,-0.0233621803502,-0.0255969355195,-0.0250476618094,-0.0258878586013,-0.0263497010644,-0.0246558031254,-0.0264519048747,-0.0189473143197,-0.0234444901824,-0.0244865039233,-0.0249274926519,-0.0276555224605,-0.0228955122366,-0.0240424969461,-0.0212714867441,-0.0233812959106,-0.0217880220043,-0.0219654428334,-0.0249881460478,-0.0243500315961,-0.0278744619736,-0.0241931081884,-0.0231339289968,-0.0240978719933,-0.024010677213,-0.0271279339265,-0.0235517510646,-0.0241245991363,-0.0244011709962,-0.024644348841,-0.0245187259716,-0.0222475460578,-0.0257131172979,-0.0258433354851,-0.0273464632681,-0.025491193844,-0.0256212202938,-0.0221749127306,-0.0269454074704,-0.0264143744769,-0.0233853856152,-0.0247179252177,-0.0237283699358,-0.0239845521559,-0.0245558369232,-0.0270414439879,-0.0233474359591,-0.0257017326339,-0.0248335282256,-0.0234279136828,-0.0246330607676,-0.0235098117107,-0.0241362696202,-0.0239105119414,-0.0259563098908,-0.0248779539333,-0.0250233647046,-0.0245172382932,-0.0237117280331,-0.0289798167546,-0.0230976982334,-0.0242095186411,-0.0234710877746,-0.0224186956057
T,-0.0172806451153,-0.0178232715505,-0.0142245456587,-0.0178066959093,-0.0186772527204,-0.0199533534438,-0.0154953494886,-0.0186485605173,-0.0197420084818,-0.0166875191325,-0.0163703752517,-0.0155156814122,-0.0173388031106,-0.0145401459354,-0.0185173112513,-0.0175804966762,-0.0179324037779,-0.0171452189557,-0.0138368657876,-0.0199262971333,-0.015984926027,-0.0156484941843,-0.0153925341451,-0.0192513443833,-0.0186819647122,-0.0162697291444,-0.0143329512567,-0.0168183200388,-0.0166440139706,-0.0169576198714,-0.0173324834268,-0.0169507427413,-0.0183319503062,-0.0158854319818,-0.0148600124349,-0.0160831263197,-0.0149746298579,-0.0177987918912,-0.01652512145,-0.0166524786306,-0.0160299169217,-0.0177349184115,-0.0172862186412,-0.0142030637027,-0.0170815223109,-0.0188424224261,-0.0149505559508,-0.0177802453935,-0.0175011610724,-0.0148331575083,-0.0169866706303,-0.0168688175786,-0.01805181594,-0.0164427395025,-0.0189255997836,-0.0155332160621,-0.0195422512431,-0.0178944818371,-0.01773690749,-0.0180410373016,-0.0174821912826,-0.0148120223333,-0.0173499585672,-0.0167313690852,-0.0160659404969,-0.0170086576074,-0.0172254967916,-0.0184842659982,-0.0171936961041,-0.0168484987812,-0.0170795807434,-0.0164049097285,-0.0186656311639,-0.0162775915885,-0.0161414990392,-0.0179158695238,-0.0175324034905,-0.0157036218372,-0.0170552759349,-0.0155255188411,-0.0185840723279,-0.0160313266165,-0.017236598148,-0.0160180055253,-0.0181774329867,-0.0175531605993,-0.0144333847278,-0.0173639424655,-0.0154611550706,-0.0169426030047,-0.0179075528588,-0.0172410147557,-0.0179058468253,-0.0158851736577,-0.0162156481447,-0.0211850546326,-0.0174675274888,-0.0183266168008,-0.0165003908604,-0.0175730700961
V,0.0166796580662,0.0166887189845,0.0165780283369,0.0161905385397,0.0155555320423,0.0133594919156,0.0156628981799,0.017054148701,0.0162016953516,0.0182159283734,0.0168583581247,0.0166559195221,0.0150809281873,0.0167916717895,0.0170398469089,0.0168831129455,0.0145842178713,0.0153127145029,0.0160804200473,0.014087758979,0.0163348038997,0.0158259166926,0.0129740627345,0.0156199819272,0.0163285571493,0.0166328801033,0.01223218288,0.0149735081523,0.015094795308,0.0143152481748,0.0144426904935,0.0161532503474,0.0164687220796,0.0166548555817,0.0143692989076,0.015214281515,0.0162092971386,0.0167675205856,0.0175102124342,0.0191643906977,0.0145864439866,0.0186194065351,0.0178802446144,0.0175000858286,0.0157366388298,0.0153425118656,0.0169801396041,0.0156635916828,0.0184636529986,0.0149350331363,0.0157454752582,0.0171039729172,0.0147452113139,0.0138179212778,0.0154451969468,0.0143149656995,0.0172161484649,0.0178874871708,0.0177652592054,0.017924924576,0.0160623247561,0.0166330580865,0.016478602723,0.0171353128026,0.0163272839846,0.0159092845437,0.0166081977917,0.0155262280066,0.0140544312814,0.013293347413,0.0167580599761,0.0125833904103,0.0130041843979,0.0170770765223,0.0151405347386,0.0148212593415,0.0153233301143,0.020282048154,0.0166889740928,0.0141667050025,0.0170037579672,0.0164110720969,0.0147751072377,0.0134029601627,0.0154597346944,0.0152302835665,0.0174862501752,0.0158063198331,0.0135717412059,0.0156135070799,0.0155525515963,0.0145239922151,0.015482151331,0.0155073524141,0.0143363457226,0.016690228793,0.0121497076563,0.015857969895,0.0134220774828,0.0144909113647
W,0.00456531069446,0.00432373168674,0.00441704174043,0.00453998533147,0.00472381309026,0.00467145502653,0.00488850371997,0.00436271164785,0.00335955946999,0.00381628992186,0.0048923402462,0.00421363116883,0.00445947940453,0.00560779617385,0.00427234390897,0.00452816371052,0.00321978057953,0.00371359988724,0.00517903327955,0.00551274267065,0.00480717398552,0.00388533546478,0.00554813003324,0.00473909631511,0.00422740915163,0.00583914002684,0.00475689688135,0.00597698789399,0.004520556267,0.00449523548488,0.00530767396138,0.00406002579074,0.00483398704128,0.00508165371631,0.00553398211634,0.00551514821479,0.00593024488205,0.00405175190006,0.00519650875659,0.00541293485148,0.00460351741059,0.00469055568598,0.00549144636036,0.00638550034367,0.00373319155603,0.00445837995291,0.00321733212456,0.00509302540823,0.00449728642591,0.00374782479316,0.00401602327173,0.0038501133186,0.00498395819252,0.00519920241002,0.0043518442167,0.0049766921329,0.00482678345695,0.00408161050477,0.00501795779127,0.00455405659289,0.00477776762979,0.0043393635627,0.00378945598745,0.00618807387754,0.0056905711232,0.00355068101365,0.00517184626693,0.004740107616,0.0035961337108,0.00468484599567,0.00497116818071,0.00567009190705,0.00399065281025,0.00393318583006,0.00433755733446,0.00481769899353,0.00461856855523,0.00416093936135,0.00419662989384,0.00575152628249,0.00448742138584,0.00438830518445,0.00540346942144,0.00533180938078,0.00496640995342,0.003787232317,0.00476411151556,0.00469684406027,0.00531188565654,0.00527172545134,0.00524939174705,0.00458970821768,0.00507014842327,0.00509370895086,0.00338783105381,0.00435819354475,0.00461081826238,0.00485227825247,0.00459958846438,0.00403787137645
Y,0.00845575193098,0.00727719256819,0.0077514966485,0.00907611630512,0.00899226342502,0.00717770114255,0.00753895244466,0.00553318956426,0.00813804435264,0.00644810384126,0.00780439503554,0.0057423771067,0.00795373524059,0.00772746684971,0.00794197754589,0.00732247700005,0.00757641424268,0.00559306177139,0.00830987169501,0.00967825185061,0.00835869764711,0.00797777110045,0.00954312840756,0.00766013312097,0.0067038147383,0.00732155805475,0.00845975559958,0.00785792641288,0.00839088335472,0.00888208544668,0.00913316970004,0.00768428014152,0.00648481607346,0.00753675202436,0.010372006118,0.0079443859017,0.00724751062584,0.0066960629741,0.00694919295719,0.00664476168919,0.00780851996099,0.00789378381407,0.00718796205942,0.00820942624015,0.00794422364368,0.00709381468652,0.00685535339301,0.00759294303481,0.0066209490791,0.00741470171306,0.00790438028044,0.00809360304425,0.00892469987195,0.00824093194293,0.00595026540817,0.00762780029707,0.00594291084426,0.00892281463038,0.00957482146947,0.00632607307594,0.00719771500251,0.00501528765226,0.00754992289232,0.00691495676272,0.00716022334024,0.00752909669501,0.0082810654944,0.00905917557301,0.00741038435812,0.00951860873949,0.00507071104408,0.00664232563145,0.00777852518418,0.008700978943,0.0069334585493,0.00770659603161,0.00701284452653,0.00705493619746,0.00837176534205,0.00784388380102,0.00674860635406,0.00659443760051,0.00804000922661,0.00764177130404,0.00632587235689,0.00952666697701,0.00900296463685,0.00635615866841,0.00676605421312,0.00706573336848,0.00850955545058,0.00776503798386,0.00989531518712,0.00832204302399,0.00819813718055,0.00766959078322,0.00836188243972,0.00588734867157,0.00759159887386,0.00844341935293
