"444157","Thermoproteus neutrophilus V24Sta","85","0","0","","","http://ijs.sgmjournals.org/content/early/2012/05/04/ijs.0.043091-0.abstract http://www.straininfo.net/strains/157917/browser"
"478009","Halobacterium salinarum R1","41","22","50","37-45","","http://link.springer.com/article/10.1007%2Fs00792-004-0403-6"
"439481","Aciduliprofundum boonei T469","70","55","75","","deep sea hydrothermal vent","http://www.nature.com/nature/journal/v442/n7101/full/nature04921.html"
"543526","Haloterrigena turkmenica DSM 5511","51","29","56",\N,\N,"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC545725/"
"634498","Methanobrevibacter ruminantium M1","39","0","0","","bovine rumen","http://www.ncbi.nlm.nih.gov/pubmed/17329767"
"768672","Desulfurococcus fermentans DSM 16532","82","63","89","80-82","freshwater hot spring Kamchatka","http://www.ncbi.nlm.nih.gov/pubmed/15879224"
"1163730","Fervidicoccus fontis Kam940","67","55","85","65-70",\N,"http://www.ncbi.nlm.nih.gov/pubmed/19837732"
"634497","Haloarcula hispanica ATCC 33960","37","25","50","35-40","solar saltern Spain","http://www.sciencedirect.com/science/article/pii/S0723202086801527"
"523841","Haloferax mediterranei ATCC 33500","38","0","0","","","http://mic.sgmjournals.org/content/119/2/535"
"756883","halophilic archaeon DL31",\N,\N,\N,\N,\N,\N
"797210","Halopiger xanaduensis SH-6","37","28","45",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/17625165"
"768065","Haloquadratum walsbyi C23","45","25","45","","solar saltern Australia","http://ijs.sgmjournals.org/content/57/2/387.abstract"
"1041930","Methanocella conradii HZ254","55","37","60","","rice field soil China","http://www.ncbi.nlm.nih.gov/pubmed/22530002"
"1053692","Methanococcus maripaludis X1","0","0","0","","","http://jb.asm.org/content/193/19/5595.full.pdf"
"1201294","Methanoculleus bourgensis MS2","37","20","50",\N,\N,"http://ijs.sgmjournals.org/content/40/2/117.abstract"
"1110509","Methanosaeta harundinacea 6Ac","37","25","45","34-37","beer reactor wastewater China","http://ijs.sgmjournals.org/content/56/1/127.full"
"679901","Methanosalsum zhilinae DSM 4017","45","0","0","","lake, Egypt","http://www.ncbi.nlm.nih.gov/pubmed/11540079"
"647113","Methanothermococcus okinawensis IH1","62","40","75","60-65","deep sea hydrothermal vent Japan","http://www.ncbi.nlm.nih.gov/pubmed/12148612"
"579137","Methanocaldococcus vulcanius M7","80","49","89",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/10319479"
"309800","Haloferax volcanii DS2","45","31","49",\N,\N,"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC545725/"
"547558","Methanohalophilus mahii DSM 5219","37","0","45","","sediment, Great Salt Lake Utah USA","http://ijs.sgmjournals.org/content/38/1/122.abstract"
"547559","Natrialba magadii ATCC 43099","38","0","0","37-40","saline soda lake, Kenya","http://ijsb.sgmjournals.org/content/47/3/853.short http://www.sciencedirect.com/science/article/pii/S0723202084800508"
"589924","Ferroglobus placidus DSM 10642","85","65","95",\N,\N,"http://link.springer.com/article/10.1007/s002030050388"
"666510","Acidilobus saccharovorans 345-15","82","60","90","80-85","acidic hot spring","http://www.ncbi.nlm.nih.gov/pubmed/19643887"
"224325","Archaeoglobus fulgidus DSM 4304","83","60","95","","","http://www.ncbi.nlm.nih.gov/pubmed/9389475"
"272557","Aeropyrum pernix K1","92","70","100","90-95","","http://www.ncbi.nlm.nih.gov/pubmed/8863437"
"930943","Sulfolobus islandicus HVE10/4","0","0","0","","","http://jb.asm.org/content/193/7/1672.full"
"644295","Methanohalobium evestigatum Z-7303","50","0","0","","mud from salt lagoon Crimea USSR","https://www.dsmz.de/catalogues/details/culture/DSM-3721.html"
"633148","Thermosphaera aggregans DSM 11486","85","67","90","","solfataric spring Yellowstone","http://www.ncbi.nlm.nih.gov/pubmed/9542073"
"795797","Halalkalicoccus jeotgali B3","41","21","50",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/17911300"
"79929","Methanothermobacter marburgensis str. Marburg","65","0","0","","mesophilic sewage sludge","http://www.dsmz.de/catalogues/details/culture/DSM-2133.html"
"591019","Staphylothermus hellenicus DSM 12710","85","70","90","","geothermal vent Greece","http://www.ncbi.nlm.nih.gov/pubmed/11155985"
"406552","Natrinema sp. J7-2","37","0","0","","salt mine China","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3402447/"
"456320","Methanococcus voltae A3","38","0","0","","","http://jb.asm.org/content/149/3/852.short"
"573063","methanocaldococcus infernus ME","85","55","91","","deep sea hydrothermal vent Atlanti","http://ijs.sgmjournals.org/content/48/3/913.short"
"351160","Methanocella arvoryzae MRE50","45","37","55",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/20097796"
"1042877","Thermococcus sp. 4557","80","0","0","","","http://jb.asm.org/content/193/19/5544.full http://www.ncbi.nlm.nih.gov/pubmed/17329765?dopt=Abstract"
"521011","Methanosphaerula palustris E1-9c","30","14","35","","wetland, peatland","http://www.ncbi.nlm.nih.gov/pubmed/19406770"
"555311","Sulfolobus solfataricus 98/2","75","55","90","","","https://microbewiki.kenyon.edu/index.php/Sulfolobus_solfataricus"
"523846","Methanothermus fervidus DSM 2088","83","65","97","","hot spring, Iceland","http://www.sciencedirect.com/science/article/pii/S0721957181800385 http://epub.uni-regensburg.de/10896/1/ubr04648_ocr.pdf"
"391623","Thermococcus barophilus MP","85","48","95","","deep sea hydrothermal vent Atlantic","http://www.ncbi.nlm.nih.gov/pubmed/10319455"
"765177","Desulfurococcus mucosus DSM 2162","85","76","93",\N,\N,"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3111991/"
"693661","Archaeoglobus veneficus SNP6","80","65","85","75-80","deep sea hydrothermal vent","http://www.sciencedirect.com/science/article/pii/S0723202097800057"
"490899","Desulfurococcus kamchatkensis 1221n","85","65","87","","hot spring Kamchatka","http://www.ncbi.nlm.nih.gov/pubmed/19542129"
"269797","Methanosarcina barkeri str. Fusaro","35","0","0","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1636319/"
"523850","Thermococcus onnurineus NA1","80","0","0","","deep sea hydrothermal vent Pacific","http://cat.inist.fr/?aModele=afficheN&cpsidt=18337406"
"583356","Ignisphaera aggregans DSM 17230","93","85","98","92-95","geothermal New Zealand","http://www.ncbi.nlm.nih.gov/pubmed/16627639"
"1104324","Pyrobaculum sp. 1860","84","0","0","","lake, Kamchatka","http://jb.asm.org/content/194/3/727.long"
"990316","Methanosaeta concilii GP6","37","0","0","35-40","","http://ijs.sgmjournals.org/content/40/1/79.short"
"698757","Pyrobaculum oguniense TE7","92","0","97",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/11321074?dopt=Abstract"
"1185654","Pyrococcus furiosus COM1","98","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22636780"
"985053","Vulcanisaeta moutnovskia 768-28","0","60","98","","solfataric field Kamchatka","http://www.ncbi.nlm.nih.gov/pubmed/21398550"
"64091","Halobacterium sp. NRC-1","41","22","50","37-45","","http://link.springer.com/article/10.1007%2Fs00792-004-0403-6"
"1183377","Pyrococcus sp. ST04","95","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22843576"
"529709","Pyrococcus yayanosii CH1","98","80","108","","deep sea hydrothermal vent Atlantic","http://jb.asm.org/content/193/16/4297.abstract http://ijs.sgmjournals.org/content/61/12/2827.full"
"694429","Pyrolobus fumarii 1A","106","90","113","","deep sea hydrothermal vent Atlantic","http://www.ncbi.nlm.nih.gov/pubmed/9680332"
"272569","Haloarcula marismortui ATCC 43049","45","0","0","40-50","Dead Sea","http://ijs.sgmjournals.org/content/40/2/209.abstract"
"342949","Pyrococcus sp. NA2","93","70","100","","","http://jb.asm.org/content/193/14/3666.abstract"
"868132","Methanobacterium sp. AL-21","35","0","0","32-37","","http://www.ncbi.nlm.nih.gov/pubmed/24449792"
"572478","Vulcanisaeta distributa DSM 14429","87","70","92",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/12148613"
"187420","Methanothermobacter thermautotrophicus str. Delta H","65","40","70","","","http://jb.asm.org/content/179/22/7135.full.pdf"
"679926","Methanoplanus petrolearius DSM 11571","37","0","0","","offshore oil field Africa","http://www.ncbi.nlm.nih.gov/pubmed/9037763"
"243232","Methanocaldococcus jannaschii DSM 2661","85","50","86","","deep sea hydrothermal vent Pacific","http://link.springer.com/article/10.1007/BF00425213"
"868131","Methanobacterium sp. SWAN-1","35","0","0","32-37","","http://www.ncbi.nlm.nih.gov/pubmed/24449792"
"933801","Acidianus hospitalis W1","85","65","95","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3119797/ http://www.sciencedirect.com/science/article/pii/S0042682203004811"
"1184251","Thermogladius cellulolyticus 1633","84","0","0","","hot spring Kamchatka","http://jb.asm.org/content/194/16/4446.full"
"880724","Methanotorris igneus Kol 5","88","45","91","","","http://www.sciencedirect.com/science/article/pii/S0723202011801979"
"414004","Cenarchaeum symbiosum A","10","10","0","","sponges off california coast 10-20m deep","http://www.pnas.org/content/93/13/6241.abstract"
"999630","Thermoproteus uzoniensis 768-20","90","74","102",\N,\N,"http://link.springer.com/content/pdf/10.1007/BF00248836"
"469382","Halogeometricum borinquense DSM 11551","40","22","50","","solar saltern Puerto Rico","http://www.ncbi.nlm.nih.gov/pubmed/9828431"
"1006006","Metallosphaera cuprina Ar-4","65","55","75","","sulfuric hot spring China","http://www.ncbi.nlm.nih.gov/pubmed/21057050"
"267377","Methanococcus maripaludis S2","0","0","0","","","http://www.sciencedirect.com/science/article/pii/S0723202086800121 http://jb.asm.org/content/186/20/6956.long"
"339860","Methanosphaera stadtmanae DSM 3091","38","0","0",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/3994486"
"323259","Methanospirillum hungatei JF-1","35","0","0",\N,\N,"http://ijs.sgmjournals.org/content/24/4/465.full.pdf+html"
"259564","Methanococcoides burtonii DSM 6242","23.4","1.7","29.5","","seawater lake, Antarctica","http://www.sciencedirect.com/science/article/pii/S0723202011801177"
"188937","Methanosarcina acetivorans C2A","40","15","45","35-40","marine sediment off California","http://www.ncbi.nlm.nih.gov/pubmed/16346552"
"190192","Methanopyrus kandleri AV19","98","84","110",\N,\N,"http://link.springer.com/article/10.1007%2FBF00262992"
"192952","Methanosarcina mazei Go1","35","30","40","30-40","","http://ijsb.sgmjournals.org/content/34/2/263.full.pdf"
"228908","Nanoarchaeum equitans Kin4-M","90","70","98","","","http://www.nature.com/nature/journal/v417/n6884/abs/417063a.html"
"348780","Natronomonas pharaonis DSM 2160","44","22","56","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC545725/ http://www.sciencedirect.com/science/article/pii/S0723202084800508"
"263820","Picrophilus torridus DSM 9790","60","0","0",\N,\N,"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC428478/"
"272844","Pyrococcus abyssi GE5","96","67","102",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/12622808"
"178306","Pyrobaculum aerophilum str. IM2","100","75","104","","","http://www.ncbi.nlm.nih.gov/pubmed/7692819"
"70601","Pyrococcus horikoshii OT3","98","80","102","","","http://www.ncbi.nlm.nih.gov/pubmed/9672687 http://www.irnase.csic.es/users/micro/extrem/articles/Gonzalez98.pdf"
"186497","Pyrococcus furiosus DSM 3638","100","70","103","","geothermal marine sediment Italy","http://link.springer.com/article/10.1007/BF00413027"
"273057","Sulfolobus solfataricus P2","80","0","0","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC35428/"
"273063","Sulfolobus tokodaii str. 7","80","70","85","","hot springs Japan","http://link.springer.com/content/pdf/10.1007/s007920100221"
"246969","Thermococcus sp. AM4","80","0","0","","","http://jb.asm.org/content/193/24/7019.full"
"273075","Thermoplasma acidophilum DSM 1728","59","45","62",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/11029001 http://www.ncbi.nlm.nih.gov/pubmed/5481857?dopt=Abstract&holding=npg"
"69014","Thermococcus kodakarensis KOD1","85","60","100",\N,\N,"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2685570/"
"273116","Thermoplasma volcanium GSS1","67","33","60","","solfatara, Italy","http://www.sciencedirect.com/science/article/pii/S0723202088800316"
"930945","Sulfolobus islandicus REY15A","77","0","0","75-80","","http://www.biochemsoctrans.org/bst/ev/037/0092/bst0370092_ev.htm"
"330779","Sulfolobus acidocaldarius DSM 639","80","55","80",\N,\N,"http://www.ncbi.nlm.nih.gov/pubmed/15995215 http://www.ncbi.nlm.nih.gov/pubmed/4559703"
"563177","Acidianus hospitalis","0","0","0","","",""
"242703","Acidilobus saccharovorans","0","0","0","","",""
"379547","Aciduliprofundum boonei","0","0","0","","",""
"673860","Aciduliprofundum sp. MAR08-339","70","0","0","","deep-sea hydrothermal vent","http://www.ncbi.nlm.nih.gov/nuccore/432134635"
"1130284","Aenigmarchaeota archaeon JGI 0000106-F11","0","0","0","","",""
"1046938","Aenigmarchaeota archaeon SCGC AAA011-F07","0","0","0","","",""
"229980","Aeropyrum camini","85","70","97","","","http://www.ncbi.nlm.nih.gov/pubmed/15023940"
"56636","Aeropyrum pernix","0","0","0","","",""
"1052838","Aigarchaeota archaeon JGI 0000001-A7","0","0","0","","",""
"1052839","Aigarchaeota archaeon JGI 0000001-B8","0","0","0","","",""
"1052841","Aigarchaeota archaeon JGI 0000001-H6","0","0","0","","",""
"1130285","Aigarchaeota archaeon JGI 0000106-J15","0","0","0","","",""
"1052823","Aigarchaeota archaeon SCGC AAA471-A16","0","0","0","","",""
"1052825","Aigarchaeota archaeon SCGC AAA471-B22","0","0","0","","",""
"1052826","Aigarchaeota archaeon SCGC AAA471-D15","0","0","0","","",""
"1052827","Aigarchaeota archaeon SCGC AAA471-E14","0","0","0","","",""
"1052828","Aigarchaeota archaeon SCGC AAA471-E16","0","0","0","","",""
"1052829","Aigarchaeota archaeon SCGC AAA471-F17","0","0","0","","",""
"1052830","Aigarchaeota archaeon SCGC AAA471-G05","0","0","0","","",""
"1052831","Aigarchaeota archaeon SCGC AAA471-I13","0","0","0","","",""
"1052832","Aigarchaeota archaeon SCGC AAA471-J07","0","0","0","","",""
"1052833","Aigarchaeota archaeon SCGC AAA471-J08","0","0","0","","",""
"2234","Archaeoglobus fulgidus","0","0","0","","",""
"84156","Archaeoglobus profundus","0","0","0","","",""
"1316941","Archaeoglobus sulfaticallidus","75","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/20061497"
"58290","Archaeoglobus veneficus","0","0","0","","",""
"200415","Caldisphaera lagunensis","72","45","80","70-75","","http://www.ncbi.nlm.nih.gov/pubmed/12892143"
"76887","Caldivirga maquilingensis","85","60","92","","","http://www.ncbi.nlm.nih.gov/pubmed/10425774"
"1160895","Candidatus Acidianus copahuensis","75","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid1160895[Organism:noexp]"
"1462428","Candidatus Aenigmarchaeum subterraneum","0","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid1462428[Organism:exp]"
"311458","Candidatus Caldiarchaeum subterraneum","70","0","0","","","http://nar.oxfordjournals.org/content/39/8/3204.long"
"1431545","Candidatus Halobonum tyrrellensis","0","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3861417/"
"1072681","Candidatus Haloredivivus sp. G17","0","0","0","","Aquatic","http://www.nature.com/srep/2011/111031/srep00135/full/srep00135.html"
"1462419","Candidatus Iainarchaeum andersonii","0","0","0","","","http://www.nature.com/ismej/journal/vaop/ncurrent/full/ismej2014141a.html"
"498846","Candidatus Korarchaeum cryptofilum","0","0","0","","",""
"1406512","Candidatus Methanomassiliicoccus intestinalis","37","0","0","","human gut","http://genomea.asm.org/content/1/4/e00453-13.full"
"1291540","Candidatus Methanomethylophilus alvus","37","0","0","","human gut","http://www.ncbi.nlm.nih.gov/pubmed/23209209"
"1392998","Candidatus Methanoperedens nitroreducens","0","22","35","","","http://www.ncbi.nlm.nih.gov/pubmed/23892779"
"889948","Candidatus Nanosalina sp. J07AB43","28","0","0","","","http://www.nature.com/ismej/journal/v6/n1/full/ismej201178a.html"
"889962","Candidatus Nanosalinarum sp. J07AB56","28","0","0","","","http://www.nature.com/ismej/journal/v6/n1/full/ismej201178a.html"
"1088740","Candidatus Nitrosoarchaeum koreensis","0","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/21914867"
"1007084","Candidatus Nitrosoarchaeum limnia","22","0","0","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3043068/"
"1510466","Candidatus Nitrosopumilus koreensis","25","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid1510466[Organism:exp]"
"1170320","Candidatus Nitrosopumilus salaria","0","0","0","","","http://jb.asm.org/content/194/8/2121.full.pdf"
"1229909","Candidatus Nitrosopumilus sp. AR2","25","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1229909[Organism:noexp]"
"1459637","Candidatus Nitrososphaera evergladensis","0","0","0","","soil","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0101648#pone.0101648-Tourna1"
"497727","Candidatus Nitrososphaera gargensis","46","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/23057602"
"662759","Candidatus Parvarchaeum acidiphilum","38","0","0","","mine in CA","http://www.ncbi.nlm.nih.gov/pubmed/20421484?dopt=Abstract"
"662761","Candidatus Parvarchaeum acidophilus","38","0","0","","mine in CA"," http://www.ncbi.nlm.nih.gov/pubmed/20421484?dopt=Abstract"
"46770","Cenarchaeum symbiosum","0","0","0","","",""
"1052801","Crenarchaeota archaeon SCGC AAA471-B05",\N,\N,\N,\N,\N,\N
"1052802","Crenarchaeota archaeon SCGC AAA471-B23",\N,\N,\N,\N,\N,\N
"1052803","Crenarchaeota archaeon SCGC AAA471-C03",\N,\N,\N,\N,\N,\N
"1052804","Crenarchaeota archaeon SCGC AAA471-L13",\N,\N,\N,\N,\N,\N
"1052805","Crenarchaeota archaeon SCGC AAA471-L14",\N,\N,\N,\N,\N,\N
"1052806","Crenarchaeota archaeon SCGC AAA471-O08",\N,\N,\N,\N,\N,\N
"94694","Desulfurococcus amylolyticus","91","0","0","90-92","","http://link.springer.com/article/10.1007%2FBF02756750"
"228748","Desulfurococcus fermentans","0","0","0","","",""
"477693","Desulfurococcus kamchatkensis","0","0","0","","",""
"2275","Desulfurococcus mucosus","0","0","0","","",""
"1104575","Diapherotrites archaeon SCGC AAA011-K09",\N,\N,\N,\N,\N,\N
"743731","Diapherotrites archaeon SCGC AAA011-N19",\N,\N,\N,\N,\N,\N
"913322","Euryarchaeota archaeon SCGC AAA252-I15",\N,\N,\N,\N,\N,\N
"1298898","Euryarchaeota archaeon SCGC AAA286-E23",\N,\N,\N,\N,\N,\N
"1298895","Euryarchaeota archaeon SCGC AAA287-E17",\N,\N,\N,\N,\N,\N
"1298899","Euryarchaeota archaeon SCGC AAA287-I03",\N,\N,\N,\N,\N,\N
"1298894","Euryarchaeota archaeon SCGC AAA287-N16",\N,\N,\N,\N,\N,\N
"54261","Ferroglobus placidus","0","0","0","","",""
"97393","Ferroplasma acidarmanus","39","0","0","35-42","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC383147/"
"683846","Fervidicoccus fontis","0","0","0","","",""
"453847","Haladaptatus cibarius","37","15","50","","",""
"367189","Haladaptatus paucihalophilus","27","25","45","25–30","","http://www.ncbi.nlm.nih.gov/pubmed/17220434"
"413810","Halalkalicoccus jeotgali","0","0","0","","",""
"1457250","Halapricum salinum","37","30","45","","","http://www.ncbi.nlm.nih.gov/pubmed/24677144"
"489138","Halarchaeum acidiphilum","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/19965997"
"396317","Haloarcula amylolytica","41","20","52","","","http://www.ncbi.nlm.nih.gov/pubmed/17220450"
"43776","Haloarcula argentinensis","40","0","0","","","http://ijs.sgmjournals.org/content/47/1/73.long"
"244363","Haloarcula californiae","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22848480"
"51589","Haloarcula hispanica","0","0","0","","",""
"29282","Haloarcula japonica","44","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/21340748"
"2238","Haloarcula marismortui","0","0","0","","",""
"35742","Haloarcula sinaiiensis","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22848480 http://www.atcc.org/~/ps/33800.ashx"
"28442","Haloarcula vallismortis","37","0","0","","","http://www.atcc.org/products/all/43784.aspx#culturemethod"
"2242","Halobacterium salinarum","0","0","0","","",""
"751944","Halobacterium sp. DL1","0","0","0","","",""
"1448860","Halobellus rufus","37","20","55","","","http://www.ncbi.nlm.nih.gov/pubmed/24609529?dopt=Abstract"
"229731","Halobiforma lacisalsi","43","24","57","42-45","","http://ijs.sgmjournals.org/content/55/5/1949.full"
"130048","Halobiforma nitratireducens","42","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/12508897"
"332168","Halococcus hamelinensis","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/16738110"
"2250","Halococcus morrhuae","37","0","0","","","http://www.atcc.org/products/all/43103.aspx#culturemethod"
"62319","Halococcus saccharolyticus","37","0","0","","","http://www.sciencedirect.com/science/article/pii/S0723202089800104 http://www.dsmz.de/catalogues/details/culture/DSM-5350.html"
"36738","Halococcus salifodinae","40","0","0","","","http://www.mdpi.com/2075-1729/3/1/244/htm"
"1264579","Halococcus sediminicola","37","25","40","35-40","","http://www.ncbi.nlm.nih.gov/pubmed/24132728"
"335952","Halococcus thailandensis","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/17911282"
"114529","Haloferax alexandrinus","37","20","55","","","http://www.ncbi.nlm.nih.gov/pubmed/12054232"
"35745","Haloferax denitrificans","37","0","0","","","http://www.atcc.org/products/all/35960.aspx#culturemethod"
"403191","Haloferax elongans","47","23","55","42-53","","http://www.ncbi.nlm.nih.gov/pubmed/18398172"
"35746","Haloferax gibbonsii","37","0","0","","","http://www.atcc.org/products/all/33959.aspx#culturemethod"
"302484","Haloferax larsenii","43","25","55","42-45","","http://www.ncbi.nlm.nih.gov/pubmed/17392193"
"2254","Haloferax lucentense","37","10","45","","","http://link.springer.com/article/10.1007%2Fs00792-002-0282-7"
"2252","Haloferax mediterranei","0","0","0","","",""
